/srv/defectDetectionDataset/multiclassClassification/noisy/missing_part/chart_Missing_end.png, missing_part, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_093808_461.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_093935_096.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_101011_779.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_100507_082.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094214_596.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_100306_846.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_093834_883.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_101118_366.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092432_404.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_100244_344.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094326_745.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_100211_133.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_100411_374.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_093653_015.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_093806_166.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094617_908.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094119_014.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092336_811.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092349_416.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_095014_092.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092427_421.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_101122_743.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094510_291.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_095104_572.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_101813_505.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_095005_891.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_101504_484.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094932_329.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094631_757.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_100418_901.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_093703_861.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092359_779.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094418_613.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_100238_371.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_100544_945.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092353_642.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_093739_759.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094031_178.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_095045_275.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092407_868.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094642_557.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094500_562.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_100406_716.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092423_854.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_093823_186.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092402_520.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_093713_541.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092415_192.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092405_448.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_094757_188.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20260109_093710_217.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_100639_155.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092439_367.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251128_092344_828.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/corrosion/corrosion_20251205_093809_464.png, new, corrosion, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251128_092146_379.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251128_092159_333.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102308_349.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102215_720.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102440_610.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102515_253.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20260109_095917_661.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102319_322.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251128_092203_682.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102448_236.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20260109_095649_459.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102510_532.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251128_092225_116.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102304_328.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20260109_095436_958.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102212_260.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251128_092210_936.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251128_092220_841.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102454_725.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102439_270.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102313_356.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251128_092215_139.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251205_102436_516.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20251128_092230_582.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/crack/crack_20260109_095458_313.png, new, crack, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_095346_905.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095316_955.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_104850_680.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103239_654.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103153_732.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103357_057.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251128_095352_164.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_104941_607.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100501_040.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105000_082.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105021_807.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105727_265.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105214_268.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_101954_979.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095113_142.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103709_436.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100443_453.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103144_848.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095104_532.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105015_374.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105237_949.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_102837_034.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105358_153.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105450_069.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095040_328.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100530_470.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103008_193.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100522_056.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251128_095407_766.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_110243_811.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_104839_243.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103445_741.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103004_777.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103630_469.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_110407_078.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105635_298.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105230_430.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105738_345.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100128_769.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100203_974.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095122_855.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_101722_126.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251128_095412_104.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105858_043.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_100027_108.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_110145_072.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103055_508.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251128_095346_475.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105019_061.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_102949_862.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103259_968.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103149_571.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103632_798.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105903_486.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103531_141.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103421_632.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095322_856.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103340_872.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_110300_118.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103116_667.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_101252_331.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095242_217.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_101210_664.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105723_228.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105742_144.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_101033_338.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_100659_248.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105234_296.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095248_192.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095308_922.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103142_628.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_101956_672.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100322_559.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103502_762.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105412_882.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_101354_476.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100509_419.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100829_391.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_110417_938.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_100813_899.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103242_052.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_110140_925.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_102939_638.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103715_110.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_104816_956.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095328_730.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_095223_505.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103030_855.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_102943_128.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100518_791.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_094653_360.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105932_213.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103304_973.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095320_342.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103536_992.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103603_114.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_102846_947.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_101152_807.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095059_688.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103348_882.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100133_283.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095240_332.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103113_073.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_094641_508.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103625_435.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103704_748.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_104848_603.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100533_381.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105759_368.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_110247_295.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095108_763.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103440_699.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105930_735.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_101655_831.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_102640_805.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251128_095358_492.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_103208_340.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_110341_672.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095332_474.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103559_481.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100434_109.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_110313_512.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100342_503.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_095115_061.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_100721_486.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095237_449.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251128_095217_956.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_104853_628.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_104832_180.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105235_985.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100502_707.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_101537_489.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_104814_877.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_102626_831.png, new, deformation, added to train split
